"pa_id","a_id","Typ","von","bis"
"316","457","Mitglied","1949-05-11","1950-11-26"
"21","458","Mitglied","1947-01-29","1950-11-26"
"26","458","Mitglied","1946-07-15","1946-10-26"
"72","458","Mitglied","1950-11-27","1953-02-05"
"109","458","Mitglied","1946-12-16","1950-11-26"
"9","459","Mitglied","1955-01-13","1958-12-03"
"9","459","Mitglied","1958-12-04","1962-12-06"
"9","459","Mitglied","1962-12-07","1966-12-01"
"10","459","stv. Mitglied","1966-11-09","1966-12-01"
"33","459","Mitglied","1955-01-13","1958-12-03"
"33","459","Mitglied","1958-12-04","1962-12-06"
"33","459","Mitglied","1962-12-07","1966-12-01"
"71","459","Mitglied","1950-11-27","1954-12-12"
"71","459","Mitglied","1955-01-13","1957-04-01"
"75","459","Mitglied","1950-11-27","1954-12-12"
"8","460","Mitglied","1974-11-19","1978-10-29"
"8","460","Vorsitzender","1978-11-16","1982-10-19"
"8","460","Vorsitzender","1982-10-20","1984-07-18"
"10","460","stv. Mitglied","1978-09-20","1978-10-29"
"11","460","Mitglied","1970-12-03","1974-11-11"
"18","460","Mitglied","1971-01-26","1974-11-11"
"18","460","Mitglied","1974-11-19","1978-10-29"
"18","460","Mitglied","1978-12-13","1982-10-19"
"18","460","Mitglied","1982-11-18","1984-07-18"
"22","460","Mitglied","1982-07-23","1982-10-19"
"51","460","Mitglied","1974-11-19","1978-10-29"
"20","461","Mitglied","1950-11-27","1954-12-12"
"22","461","Mitglied","1950-11-27","1950-11-27"
"26","461","Mitglied","1946-07-15","1946-10-26"
"34","461","Mitglied","1947-01-29","1950-11-26"
"75","461","Vorsitzender","1950-11-27","1954-12-12"
"81","461","Mitglied","1949-08-26","1949-08-26"
"100","461","Mitglied","1946-12-16","1950-11-26"
"144","461","Mitglied","1947-01-29","1950-11-26"
"158","461","Mitglied","1946-12-16","1950-11-26"
"235","461","Vorsitzender","1950-11-27","1954-12-12"
"281","461","Mitglied","1946-12-16","1950-11-26"
"282","461","stv.Vorsitzender","1946-12-16","1950-11-26"
"290","461","Mitglied","1948-07-28","1950-11-26"
"43","462","Mitglied","2013-11-06","2013-11-06"
"49","462","Mitglied","2014-07-01","2014-07-01"
"195","462","Mitglied","2013-11-06","2013-11-06"
"8","463","Mitglied","1984-09-26","1986-10-21"
"10","463","Mitglied","1994-07-21","1994-10-14"
"10","463","Mitglied","1998-07-09","1998-09-27"
"10","463","stv. Mitglied","1986-07-24","1986-10-21"
"51","463","Mitglied","1990-10-30","1994-10-14"
"57","463","Mitglied","1982-10-20","1986-10-21"
"57","463","Mitglied","1986-11-12","1990-10-23"
"57","463","Mitglied","1990-10-30","1994-10-14"
"57","463","Mitglied","1994-11-10","1998-09-27"
"64","463","stv. Mitglied","1990-10-24","1994-10-14"
"96","463","Mitglied","1989-05-11","1989-10-12"
"97","463","stv. Mitglied","1989-12-13","1990-07-19"
"121","463","Mitglied","1991-10-23","1994-07-13"
"174","463","Mitglied","1989-10-12","1990-07-19"
"34","464","Mitglied","1967-09-04","1970-12-02"
"35","464","Mitglied","1967-10-26","1968-11-06"
"38","465","Mitglied","1970-09-16","1970-12-02"
"4","466","Mitglied","2006-01-27","2008-10-19"
"11","466","Mitglied","1990-10-30","1993-06-16"
"59","466","Mitglied","1990-10-30","1993-06-16"
"147","466","Mitglied","1992-10-06","1993-06-16"
"85","467","Mitglied","2013-11-06","2013-11-06"
"108","467","Mitglied","2013-11-06","2013-11-06"
"1","468","Mitglied","1978-10-30","1982-10-19"
"1","468","Mitglied","1982-10-20","1986-10-21"
"1","468","Mitglied","1986-11-12","1990-10-23"
"1","468","Mitglied","1990-10-30","1994-10-14"
"13","468","stv. Mitglied","1986-12-10","1990-10-23"
"13","468","stv. Mitglied","1990-11-19","1994-10-14"
"22","468","stv. Mitglied","1994-07-21","1994-10-14"
"33","468","Mitglied","1978-10-30","1982-10-19"
"33","468","Mitglied","1982-10-20","1986-10-21"
"33","468","Mitglied","1986-11-12","1990-10-23"
"81","468","Mitglied","1994-05-23","1994-05-23"
"90","468","Mitglied","1990-10-30","1994-10-14"
"130","468","Mitglied","1994-11-24","1998-09-27"
"59","469","Mitglied","2008-05-07","2008-10-19"
"155","469","Mitglied","2008-05-07","2008-10-19"
"46","470","Mitglied","2013-11-06","2014-03-25"
"86","470","Mitglied","2014-03-26","2014-03-26"
"205","470","Mitglied","2013-11-06","2013-11-06"
"5","471","Mitglied","1946-12-16","1950-02-08"
"26","471","Präsident","1946-07-15","1946-10-26"
"32","471","Vorsitzender","1946-12-16","1950-02-08"
"64","471","Mitglied","1946-12-16","1950-02-08"
"203","471","Mitglied","1946-12-16","1950-02-08"
"272","471","Mitglied","1920-07-16","1924-04-05"
"272","471","stv.Vorsitzender","1921-11-25","1924-04-05"
"272","471","stv.Vorsitzender","1924-06-27","1925-01-16"
"301","471","stv. Mitglied","1922-08-04","1924-04-05"
"305","471","Vertreter","1924-07-09","1925-01-16"
"1","472","Mitglied","1981-05-15","1982-10-19"
"7","472","Mitglied","1981-05-15","1982-10-19"
"10","472","stv. Mitglied","1982-07-23","1982-10-19"
"170","472","stv. Mitglied","1980-02-28","1982-03-04"
"10","473","Mitglied","1982-07-23","1982-10-19"
"10","473","Mitglied","1994-07-21","1994-10-14"
"10","473","stv. Mitglied","1990-07-20","1990-10-23"
"44","473","Mitglied","1978-11-16","1982-10-19"
"44","473","Mitglied","1982-10-27","1986-10-21"
"44","473","Vorsitzender","1986-11-12","1987-11-11"
"81","473","Mitglied","1989-03-17","1989-03-17"
"81","473","Mitglied","1994-05-23","1994-05-23"
"81","473","Mitglied","1999-03-25","1999-03-25"
"88","473","Mitglied","1978-11-16","1982-10-19"
"88","473","Mitglied","1982-10-27","1986-10-21"
"92","473","Mitglied","1989-03-17","1990-10-23"
"92","473","Mitglied","1990-11-19","1994-10-14"
"108","473","Vorsitzender","2013-11-06","2013-11-06"
"151","473","Vorsitzender","2008-12-04","2013-10-06"
"191","473","stv. Mitglied","1985-12-11","1986-07-24"
"20","474","Mitglied","1946-12-16","1950-11-26"
"20","474","Mitglied","1950-11-27","1954-12-12"
"22","474","stv. Mitglied","1947-01-29","1947-01-29"
"30","474","stv. Mitglied","1951-02-08","1954-12-12"
"31","474","Vorsitzender","1947-01-29","1950-11-26"
"75","474","Mitglied","1950-11-27","1954-12-12"
"100","474","Mitglied","1946-12-16","1950-11-26"
"308","474","Mitglied","1947-06-12","1950-11-26"
"10","475","Mitglied","1986-07-24","1986-10-21"
"10","475","stv. Mitglied","1978-09-20","1978-10-29"
"22","475","Mitglied","1994-07-21","1994-10-14"
"22","475","stv. Mitglied","1990-07-20","1990-10-23"
"23","475","Mitglied","1970-12-03","1974-11-11"
"23","475","Mitglied","1974-11-19","1978-10-29"
"23","475","Vorsitzender","1978-11-14","1986-10-21"
"23","475","Vorsitzender","1986-11-12","1990-10-23"
"23","475","Vorsitzender","1990-10-30","1994-10-14"
"64","475","Mitglied","1977-06-16","1978-10-29"
"122","475","Mitglied","1974-04-23","1974-11-11"
"122","475","Vertreter","1974-12-10","1978-10-29"
"122","475","Vertreter","1982-10-20","1986-10-21"
"122","475","Vertreter","1986-12-10","1990-10-23"
"14","476","Mitglied","1960-02-11","1962-02-06"
"14","476","Mitglied","1963-02-12","1965-02-03"
"14","476","Mitglied","1970-12-15","1972-02-22"
"51","476","Mitglied","1962-12-07","1966-12-01"
"64","476","Mitglied","1962-12-07","1964-10-07"
"64","476","Mitglied","1970-12-03","1972-02-21"
"73","476","Vorsitzender","1960-01-29","1962-12-06"
"73","476","Vorsitzender","1962-12-07","1964-10-07"
"148","476","Fraktionsvorsitzender","1962-12-07","1966-12-01"
"148","476","Fraktionsvorsitzender","1966-12-02","1972-03-15"
"168","476","Mitglied","1958-12-04","1962-12-06"
"16","477","Mitglied","2003-11-04","2007-10-16"
"88","477","Mitglied","2003-11-04","2007-10-16"
"246","477","Mitglied","2006-05-19","2007-10-16"
"16","478","Mitglied","2013-11-06","2013-11-06"
"43","478","Mitglied","2013-11-06","2013-11-06"
"175","478","Mitglied","2014-12-09","2014-12-09"
"7","479","Mitglied","1950-11-27","1954-12-12"
"7","479","Mitglied","1955-01-13","1958-12-03"
"7","479","stv.Vorsitzender","1958-12-04","1962-12-06"
"7","479","stv.Vorsitzender","1962-12-07","1966-12-01"
"7","479","stv.Vorsitzender","1966-12-02","1970-12-02"
"8","479","Mitglied","1947-01-29","1950-11-26"
"8","479","Mitglied","1966-12-02","1970-12-02"
"9","479","Mitglied","1962-12-07","1966-12-01"
"10","479","Mitglied","1966-11-09","1966-12-01"
"10","479","stv. Mitglied","1962-10-23","1962-12-06"
"10","479","stv. Mitglied","1970-10-01","1970-12-02"
"26","479","Mitglied","1946-07-15","1946-10-26"
"64","479","Mitglied","1968-10-23","1970-12-02"
"88","480","Mitglied","2013-11-06","2013-11-06"
"205","480","Mitglied","2013-11-06","2013-11-06"
"52","481","Mitglied","1996-10-17","1998-09-27"
"91","481","Mitglied","1994-11-10","1998-09-27"
"91","481","Mitglied","1998-10-28","2003-10-05"
"91","481","Mitglied","2003-11-04","2008-10-19"
"1","482","Mitglied","1978-10-30","1982-10-19"
"10","482","stv. Mitglied","1982-07-23","1982-10-19"
"10","482","stv. Mitglied","1986-07-24","1986-10-21"
"33","482","Mitglied","1982-10-20","1986-10-21"
"64","482","stv. Mitglied","1982-10-20","1986-10-21"
"92","482","Mitglied","1985-02-05","1986-10-21"
"93","482","Mitglied","1978-10-30","1982-10-19"
"93","482","Mitglied","1982-10-20","1986-10-21"
"95","482","Mitglied","1982-11-18","1986-10-21"
"95","482","stv. Mitglied","1978-12-13","1982-10-19"
"191","482","Mitglied","1985-12-11","1986-07-24"
"6","483","Mitglied","2003-11-04","2007-10-16"
"81","483","Mitglied","2004-03-17","2004-03-17"
"267","483","Mitglied","2005-05-10","2007-10-16"
"2","484","Mitglied","1955-01-13","1957-10-16"
"5","484","Mitglied","1951-06-19","1954-12-12"
"7","484","Mitglied","1932-06-07","1933-04-03"
"14","484","Mitglied","1950-12-18","1951-06-19"
"20","484","Mitglied","1933-04-29","1933-04-03"
"20","484","Mitglied","1946-12-16","1946-12-21"
"20","484","stv.Schriftführer","1933-04-29","1933-04-03"
"20","484","Vorsitzender","1950-11-27","1951-06-19"
"21","484","Mitglied","1955-01-13","1957-04-01"
"21","484","stv.Schriftführer","1932-06-07","1933-04-03"
"25","484","Vorsitzender","1954-12-13","1958-12-03"
"26","484","Mitglied","1946-07-15","1946-10-26"
"30","484","Mitglied","1955-02-15","1958-12-03"
"32","484","Mitglied","1947-02-20","1950-11-26"
"64","484","Mitglied","1946-12-16","1946-12-21"
"64","484","Mitglied","1950-11-27","1954-12-12"
"64","484","Mitglied","1954-12-13","1957-10-16"
"69","484","Mitglied","1954-10-11","1954-11-22"
"72","484","Mitglied","1950-11-27","1954-12-12"
"72","484","Mitglied","1955-02-26","1955-06-19"
"72","484","Mitglied","1956-04-19","1957-10-16"
"130","484","Mitglied","1967-04-11","1970-12-02"
"141","484","Mitglied","1955-02-22","1957-10-16"
"148","484","Fraktionsvorsitzender","1946-12-01","1951-06-19"
"203","484","Mitglied","1951-06-19","1954-12-12"
"216","484","Mitglied","1947-02-20","1947-02-20"
"272","484","Mitglied","1932-06-07","1933-04-03"
"272","484","Mitglied","1933-04-29","1933-04-03"
"292","484","Mitglied","1955-11-07","1958-12-03"
"317","484","stv. Mitglied","1932-06-07","1933-04-03"
"10","485","Mitglied","1986-07-24","1986-10-21"
"10","485","stv. Mitglied","1978-09-20","1978-10-29"
"22","485","Mitglied","1974-10-29","1974-11-11"
"30","485","Mitglied","1971-01-27","1974-11-11"
"30","485","Mitglied","1974-11-19","1978-10-29"
"30","485","Mitglied","1978-12-13","1982-10-19"
"30","485","Mitglied","1982-12-16","1986-10-21"
"39","485","Mitglied","1978-10-30","1982-10-19"
"39","485","Mitglied","1982-10-20","1986-10-21"
"51","485","Mitglied","1970-12-03","1974-11-11"
"51","485","Mitglied","1974-11-19","1978-10-29"
"51","485","Mitglied","1978-10-30","1982-10-19"
"51","485","Mitglied","1982-10-20","1986-10-21"
"73","485","stv.Vorsitzender","1972-11-07","1974-11-11"
"81","485","stv. Mitglied","1974-03-27","1974-03-27"
"89","485","Mitglied","1978-12-13","1982-10-19"
"89","485","Mitglied","1982-11-18","1986-10-21"
"89","485","Vorsitzender","1974-11-12","1978-10-29"
"128","485","Vorsitzender","1977-01-27","1978-03-15"
"130","485","Mitglied","1974-11-19","1978-10-29"
"130","485","Mitglied","1978-12-13","1982-10-19"
"130","485","Mitglied","1982-12-15","1986-10-21"
"132","485","Mitglied","1972-04-26","1974-11-11"
"132","485","Mitglied","1974-11-19","1978-10-29"
"132","485","Vorsitzender","1978-12-05","1982-10-19"
"132","485","Vorsitzender","1982-11-18","1986-10-21"
"133","485","Vorsitzender","1982-04-01","1982-09-13"
"133","485","Vorsitzender","1983-02-09","1985-03-28"
"134","485","Vorsitzender","1983-02-09","1985-03-28"
"170","485","stv. Mitglied","1980-02-28","1982-03-04"
"194","485","Mitglied","1976-01-29","1978-10-29"
"194","485","Vorsitzender","1979-02-22","1980-03-27"
"22","486","Mitglied","1947-01-29","1947-01-29"
"22","486","Mitglied","1949-10-07","1949-10-07"
"25","486","Mitglied","1950-03-22","1950-03-22"
"31","486","Mitglied","1946-12-16","1950-11-26"
"169","486","Mitglied","1946-02-26","1946-06-30"
"11","487","Mitglied","1962-12-07","1966-12-01"
"2","488","Mitglied","1962-12-07","1966-12-01"
"2","488","Mitglied","1966-12-15","1970-12-02"
"7","488","Mitglied","1958-12-04","1962-12-06"
"10","488","Mitglied","1970-10-01","1970-12-02"
"10","488","stv. Mitglied","1966-11-09","1966-12-01"
"11","488","Mitglied","1960-10-15","1962-12-06"
"64","488","Mitglied","1966-12-05","1970-12-02"
"64","488","Mitglied","1970-12-03","1972-09-27"
"73","488","Mitglied","1970-12-03","1972-09-27"
"81","488","Mitglied","1959-07-01","1962-12-06"
"239","488","Mitglied","1970-07-15","1970-12-02"
"239","488","Mitglied","1970-12-03","1972-09-27"
"46","489","Mitglied","2014-10-27","2014-10-27"
"108","489","Mitglied","2014-10-27","2014-10-27"
"1","490","Mitglied","1978-10-30","1982-10-19"
"1","490","Mitglied","1982-10-20","1984-09-26"
"2","490","Mitglied","1984-09-26","1986-10-21"
"10","490","Mitglied","1986-07-24","1986-10-21"
"22","490","Mitglied","1982-07-23","1982-10-19"
"33","490","Mitglied","1974-11-19","1978-10-29"
"51","490","Mitglied","1974-11-19","1978-10-29"
"51","490","Mitglied","1978-10-30","1982-10-19"
"64","490","stv. Mitglied","1982-10-20","1986-10-21"
"93","490","Mitglied","1974-11-19","1978-10-29"
"133","490","stv. Mitglied","1982-04-01","1982-09-13"
"133","490","stv. Mitglied","1983-02-09","1985-03-28"
"134","490","stv. Mitglied","1983-02-09","1985-03-28"
"146","490","Mitglied","1982-11-24","1985-03-07"
"192","490","stv. Mitglied","1986-01-23","1986-07-23"
"202","490","Mitglied","1983-02-10","1984-02-23"
"227","490","stv. Mitglied","1974-11-19","1978-10-29"
"5","491","5. Schriftführer","1954-02-02","1954-12-12"
"5","491","Mitglied","1958-12-04","1962-12-06"
"11","491","Mitglied","1950-11-27","1954-12-12"
"21","491","Mitglied","1950-11-27","1954-12-12"
"33","491","Mitglied","1950-11-27","1954-12-12"
"33","491","Mitglied","1962-12-07","1966-12-01"
"33","491","stv.Vorsitzender","1955-01-13","1957-04-01"
"39","491","Mitglied","1957-01-18","1962-12-06"
"63","491","Stv. Fraktionsvorsitzender","1962-12-07","1964-12-09"
"64","491","Mitglied","1958-12-04","1962-12-06"
"70","491","I. Vizepräsident","1958-12-04","1962-12-06"
"73","491","Mitglied","1962-12-07","1966-12-01"
"75","491","Mitglied","1950-11-27","1954-12-12"
"78","491","Mitglied","1955-11-27","1958-12-03"
"81","491","Mitglied","1959-07-01","1959-07-01"
"253","491","Mitglied","1950-11-27","1954-12-12"
"318","491","Mitglied","1950-11-20","1954-12-12"
"23","492","Mitglied","1955-01-13","1958-12-03"
"24","492","Mitglied","1955-11-24","1958-12-03"
"33","492","Mitglied","1955-01-13","1955-03-15"
"74","492","Mitglied","1955-03-15","1957-04-01"
"7","493","Mitglied","1950-11-27","1954-12-12"
"7","493","Mitglied","1954-12-13","1958-12-03"
"21","493","Mitglied","1950-11-27","1954-12-12"
"33","493","Mitglied","1950-11-27","1954-12-12"
"74","493","Mitglied","1950-11-27","1954-12-12"
"5","494","Mitglied","1950-03-21","1950-11-26"
"11","494","Mitglied","1946-12-16","1950-11-26"
"21","494","Mitglied","1946-12-16","1950-11-26"
"22","494","Mitglied","1946-12-16","1950-11-26"
"25","494","Mitglied","1946-12-16","1950-11-26"
"28","494","Vorsitzender","1946-12-16","1950-11-26"
"31","494","Mitglied","1946-12-16","1950-11-26"
"32","494","Mitglied","1946-12-16","1950-11-26"
"64","494","Mitglied","1947-01-22","1948-08-25"
"135","494","Mitglied","1946-12-16","1950-11-26"
"160","494","Mitglied","1946-12-16","1950-11-26"
"204","494","Mitglied","1946-12-16","1950-11-26"
"259","494","Mitglied","1946-12-16","1950-11-26"
"319","494","Stellvertr. Vorsitzender","1949-11-10","1950-01-16"
"22","495","Mitglied","1974-10-29","1974-11-11"
"22","495","Mitglied","1982-07-23","1982-10-19"
"51","495","Mitglied","1966-12-02","1970-12-02"
"51","495","Mitglied","1972-12-07","1974-11-11"
"51","495","Mitglied","1978-10-30","1982-10-19"
"222","495","Mitglied","1970-04-28","1970-10-01"
"2","496","Mitglied","1974-11-19","1982-10-19"
"2","496","Mitglied","1982-10-20","1986-10-21"
"8","496","Mitglied","1974-11-19","1978-10-29"
"10","496","Mitglied","1986-07-24","1986-10-21"
"10","496","stv. Mitglied","1982-07-23","1982-10-19"
"13","496","Mitglied","1978-12-13","1982-10-19"
"13","496","Mitglied","1983-12-14","1986-10-21"
"10","497","Mitglied","1982-07-23","1982-10-19"
"10","497","Mitglied","1998-07-09","1998-09-27"
"10","497","stv. Mitglied","1978-09-20","1978-10-29"
"10","497","stv. Mitglied","1990-07-20","1990-10-23"
"10","497","stv. Mitglied","1994-07-21","1994-10-14"
"60","497","Mitglied","1998-10-28","2003-06-05"
"64","497","stv. Mitglied","1990-10-24","1990-12-12"
"187","497","stv. Mitglied","1990-03-21","1990-07-18"
"193","497","1.stv.Mitglied","1994-11-24","1998-09-27"
"224","497","Mitglied","1990-10-24","1993-07-12"
"224","497","Mitglied","1994-11-24","1998-09-27"
"257","497","stv. Mitglied","1995-10-26","1997-12-17"
"7","498","Mitglied","1969-09-09","1970-12-02"
"7","498","Mitglied","1970-12-03","1974-11-11"
"7","498","stv.Vorsitzender","1974-11-19","1976-12-21"
"12","498","Mitglied","1974-11-19","1977-01-25"
"13","498","stv. Mitglied","1973-07-17","1977-06-30"
"35","498","Mitglied","1969-09-09","1970-12-02"
"35","498","Mitglied","1970-12-03","1974-11-11"
"35","498","Mitglied","1975-03-18","1976-12-21"
"7","499","Mitglied","1970-12-03","1973-02-20"
"33","499","Mitglied","1970-12-03","1973-02-20"
"22","500","stv. Mitglied","1994-07-21","1994-10-14"
"117","500","Mitglied","1994-01-19","1994-10-14"
"16","501","Mitglied","2003-11-04","2008-10-19"
"16","501","Stellvertr. Vorsitzender","2013-11-06","2013-11-06"
"154","501","Stellvertr. Vorsitzender","2008-12-04","2013-10-06"
"8","502","Mitglied","1976-12-01","1978-10-29"
"73","502","Mitglied","1978-10-30","1982-10-19"
"89","502","stv. Mitglied","1978-12-13","1982-10-19"
"93","502","Mitglied","1978-10-30","1982-10-19"
"94","502","stv. Mitglied","1980-10-30","1981-04-08"
"95","502","stv. Mitglied","1978-12-13","1982-10-19"
"133","502","stv. Mitglied","1982-04-01","1982-09-13"
"170","502","Mitglied","1980-02-28","1982-03-04"
"11","503","Mitglied","1974-11-19","1978-01-22"
"30","503","Stellvertreter","1974-11-19","1978-01-22"
"194","503","stv. Mitglied","1976-01-29","1978-01-22"
"1","504","Mitglied","1984-09-26","1986-10-21"
"7","504","Mitglied","1977-01-25","1979-01-15"
"7","504","Mitglied","1990-10-30","1994-10-14"
"10","504","Mitglied","1998-07-09","1998-09-27"
"10","504","stv. Mitglied","1986-07-24","1986-10-21"
"10","504","stv. Mitglied","1994-07-21","1994-10-14"
"14","504","Mitglied","1990-11-19","1994-10-14"
"18","504","Mitglied","1986-12-10","1990-10-23"
"23","504","Mitglied","1978-10-30","1979-01-15"
"23","504","Mitglied","1986-11-12","1990-10-23"
"23","504","Mitglied","1990-10-30","1994-10-14"
